order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,year,month,day,sell_price,revenue,cost,profit,discount
7097,2023-05-30,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004318,250,280,2,0.0394,2023,5,30,268.968,537.936,500,37.936000000000035,21.1946784
7098,2023-03-08,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003429,30,30,5,0.0985,2023,3,8,27.044999999999998,135.225,150,-14.775000000000006,13.3196625
7099,2023-03-20,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10003302,280,320,9,0.0985,2023,3,20,288.48,2596.32,2520,76.32000000000016,255.73752000000002
7100,2022-01-02,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10003302,170,210,6,0.0394,2022,1,2,201.726,1210.356,1020,190.356,47.6880264
7101,2022-11-14,Standard Class,Consumer,United States,Scottsdale,Arizona,85254,West,Office Supplies,Envelopes,OFF-EN-10002621,20,20,3,0.0788,2022,11,14,18.424,55.272,60,-4.7280000000000015,4.3554336
7102,2022-09-02,Second Class,Corporate,United States,Amarillo,Texas,79109,Central,Office Supplies,Paper,OFF-PA-10000249,20,20,2,0.0394,2022,9,2,19.212,38.424,40,-1.5760000000000005,1.5139056
7103,2023-10-24,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10000050,10,10,3,0.0591,2023,10,24,9.408999999999999,28.226999999999997,30,-1.7730000000000032,1.6682156999999997
7104,2023-05-23,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Storage,OFF-ST-10003805,340,420,2,0.0788,2023,5,23,386.904,773.808,680,93.80799999999999,60.9760704
7105,2023-10-18,Second Class,Corporate,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10000785,710,760,6,0.0788,2023,10,18,700.112,4200.672,4260,-59.32800000000043,331.01295359999995
7106,2022-08-30,Second Class,Corporate,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10004909,40,40,3,0.0788,2022,8,30,36.848,110.544,120,-9.456000000000003,8.7108672
7107,2023-07-04,Second Class,Corporate,United States,Newark,Ohio,43055,East,Technology,Accessories,TEC-AC-10001553,100,120,9,0.0591,2023,7,4,112.908,1016.172,900,116.17200000000003,60.0557652
7108,2022-09-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10004774,20,30,2,0.0985,2022,9,27,27.044999999999998,54.089999999999996,40,14.089999999999996,5.327865
7109,2022-03-11,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004582,0,0,2,0.0591,2022,3,11,0.0,0.0,0,0.0,0.0
7110,2022-04-03,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10000991,400,460,4,0.0788,2022,4,3,423.752,1695.008,1600,95.00800000000004,133.5666304
7111,2022-03-03,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10002522,10,10,2,0.0788,2022,3,3,9.212,18.424,20,-1.5760000000000005,1.4518111999999999
7112,2022-09-14,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004022,60,70,2,0.0394,2022,9,14,67.242,134.484,120,14.484000000000009,5.2986696
7113,2023-02-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10001218,50,50,5,0.0788,2023,2,27,46.06,230.3,250,-19.69999999999999,18.14764
7114,2022-05-22,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000174,10,10,2,0.0394,2022,5,22,9.606,19.212,20,-0.7880000000000003,0.7569528
7115,2022-11-10,First Class,Corporate,United States,Henderson,Nevada,89015,West,Furniture,Tables,FUR-TA-10003392,1500,1690,6,0.0985,2022,11,10,1523.5349999999999,9141.21,9000,141.20999999999913,900.409185
7116,2022-06-07,First Class,Corporate,United States,Henderson,Nevada,89015,West,Office Supplies,Binders,OFF-BI-10001890,10,10,2,0.0788,2022,6,7,9.212,18.424,20,-1.5760000000000005,1.4518111999999999
7117,2023-11-15,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10000167,50,60,2,0.0788,2023,11,15,55.272,110.544,100,10.543999999999997,8.7108672
7118,2023-01-16,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10003784,0,0,1,0.0591,2023,1,16,0.0,0.0,0,0.0,0.0
7119,2022-11-01,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001184,20,20,3,0.0394,2022,11,1,19.212,57.635999999999996,60,-2.3640000000000043,2.2708584
7120,2023-03-17,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10002103,10,10,2,0.0394,2023,3,17,9.606,19.212,20,-0.7880000000000003,0.7569528
7121,2023-01-01,Standard Class,Corporate,United States,Smyrna,Tennessee,37167,South,Office Supplies,Binders,OFF-BI-10003091,60,70,1,0.0788,2023,1,1,64.484,64.484,60,4.483999999999995,5.0813391999999995
7122,2023-05-22,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001593,30,40,7,0.0394,2023,5,22,38.424,268.968,210,58.96800000000002,10.5973392
7123,2022-07-09,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Bookcases,FUR-BO-10002598,120,140,2,0.0591,2022,7,9,131.726,263.452,240,23.451999999999998,15.5700132
7124,2022-11-28,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000320,10,10,3,0.0394,2022,11,28,9.606,28.817999999999998,30,-1.1820000000000022,1.1354292
7125,2022-08-08,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10001815,110,140,3,0.0394,2022,8,8,134.484,403.452,330,73.452,15.896008799999999
7126,2023-06-17,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003971,20,20,3,0.0985,2023,6,17,18.03,54.09,60,-5.909999999999997,5.327865000000001
7127,2023-08-22,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,OFF-AR-10004685,10,10,3,0.0788,2023,8,22,9.212,27.636,30,-2.3640000000000008,2.1777168
7128,2023-08-09,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001609,20,20,5,0.0591,2023,8,9,18.817999999999998,94.08999999999999,100,-5.910000000000011,5.560719
7129,2022-12-26,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Furnishings,FUR-FU-10000550,20,20,4,0.0985,2022,12,26,18.03,72.12,80,-7.8799999999999955,7.103820000000001
7130,2022-07-07,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Technology,Accessories,TEC-AC-10004209,30,40,4,0.0591,2022,7,7,37.635999999999996,150.54399999999998,120,30.543999999999983,8.8971504
7131,2022-07-07,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10003022,100,120,7,0.0985,2022,7,7,108.17999999999999,757.26,700,57.25999999999999,74.59011
7132,2022-01-24,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Tables,FUR-TA-10001039,250,260,3,0.0788,2022,1,24,239.512,718.5360000000001,750,-31.463999999999942,56.6206368
7133,2023-11-26,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10002624,1750,1880,4,0.0985,2023,11,26,1694.82,6779.28,7000,-220.72000000000025,667.75908
7134,2023-01-26,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,FUR-FU-10001473,20,30,2,0.0788,2023,1,26,27.636,55.272,40,15.271999999999998,4.3554336
7135,2023-07-19,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10001819,90,90,2,0.0788,2023,7,19,82.908,165.816,180,-14.183999999999997,13.066300799999999
7136,2023-04-29,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Chairs,FUR-CH-10004287,710,830,3,0.0591,2023,4,29,780.947,2342.841,2130,212.8409999999999,138.4619031
7137,2023-02-19,Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10004728,10,10,5,0.0985,2023,2,19,9.015,45.075,50,-4.924999999999997,4.4398875
7138,2022-06-14,Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Storage,OFF-ST-10000918,20,20,2,0.0394,2022,6,14,19.212,38.424,40,-1.5760000000000005,1.5139056
7139,2023-09-04,Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10004593,50,60,4,0.0788,2023,9,4,55.272,221.088,200,21.087999999999994,17.4217344
7140,2023-08-19,Standard Class,Consumer,United States,Miami,Florida,33180,South,Furniture,Bookcases,FUR-BO-10001337,230,290,3,0.0788,2023,8,19,267.148,801.4440000000001,690,111.44400000000007,63.153787200000004
7141,2022-05-18,Same Day,Consumer,United States,Saint Charles,Missouri,63301,Central,Technology,Accessories,TEC-AC-10002473,100,110,4,0.0788,2022,5,18,101.33200000000001,405.32800000000003,400,5.328000000000031,31.9398464
7142,2023-02-11,Same Day,Consumer,United States,Saint Charles,Missouri,63301,Central,Furniture,Furnishings,FUR-FU-10003623,130,140,5,0.0788,2023,2,11,128.968,644.8399999999999,650,-5.160000000000082,50.81339199999999
7143,2023-05-05,Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,FUR-FU-10002045,100,110,5,0.0394,2023,5,5,105.666,528.3299999999999,500,28.329999999999927,20.816201999999997
7144,2022-07-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002555,690,780,5,0.0591,2022,7,13,733.9019999999999,3669.5099999999998,3450,219.50999999999976,216.86804099999998
7145,2023-01-29,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10002794,10,10,1,0.0985,2023,1,29,9.015,9.015,10,-0.9849999999999994,0.8879775000000001
7146,2023-08-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,FUR-TA-10004086,120,150,3,0.0985,2023,8,6,135.225,405.67499999999995,360,45.674999999999955,39.9589875
7147,2023-06-02,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10004946,30,40,1,0.0591,2023,6,2,37.635999999999996,37.635999999999996,30,7.635999999999996,2.2242876
7148,2022-12-14,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10000241,80,90,3,0.0591,2022,12,14,84.681,254.043,240,14.043000000000006,15.0139413
7149,2023-10-29,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10004036,50,50,3,0.0591,2023,10,29,47.044999999999995,141.135,150,-8.865000000000009,8.3410785
7150,2022-12-19,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001578,880,970,3,0.0591,2022,12,19,912.673,2738.0190000000002,2640,98.01900000000023,161.8169229
7151,2022-08-14,Standard Class,Home Office,United States,Tuscaloosa,Alabama,35401,South,Furniture,Chairs,FUR-CH-10002647,130,140,2,0.0394,2022,8,14,134.484,268.968,260,8.968000000000018,10.5973392
7152,2022-04-27,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Tables,FUR-TA-10003008,150,180,2,0.0394,2022,4,27,172.90800000000002,345.81600000000003,300,45.81600000000003,13.6251504
7153,2022-05-24,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10004071,80,90,2,0.0788,2022,5,24,82.908,165.816,160,5.8160000000000025,13.066300799999999
7154,2023-05-02,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,OFF-AP-10004980,40,50,7,0.0788,2023,5,2,46.06,322.42,280,42.420000000000016,25.406696
7155,2022-06-17,Second Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10000747,240,280,6,0.0788,2022,6,17,257.936,1547.616,1440,107.61599999999999,121.9521408
7156,2023-11-11,Second Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10004492,150,160,5,0.0591,2023,11,11,150.54399999999998,752.7199999999999,750,2.7199999999999136,44.485752
7157,2022-06-08,Standard Class,Consumer,United States,Orange,New Jersey,7050,East,Office Supplies,Labels,OFF-LA-10004055,0,0,1,0.0394,2022,6,8,0.0,0.0,0,0.0,0.0
7158,2023-11-11,Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10002485,80,90,4,0.0985,2023,11,11,81.13499999999999,324.53999999999996,320,4.539999999999964,31.96719
7159,2022-09-22,Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10001243,10,10,1,0.0985,2022,9,22,9.015,9.015,10,-0.9849999999999994,0.8879775000000001
7160,2022-04-22,Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10004447,200,220,2,0.0985,2022,4,22,198.32999999999998,396.65999999999997,400,-3.340000000000032,39.07101
7161,2022-08-11,Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10002280,20,20,4,0.0394,2022,8,11,19.212,76.848,80,-3.152000000000001,3.0278112
7162,2022-05-19,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,OFF-PA-10004734,20,20,3,0.0788,2022,5,19,18.424,55.272,60,-4.7280000000000015,4.3554336
7163,2022-11-23,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,OFF-BI-10000145,20,20,5,0.0394,2022,11,23,19.212,96.06,100,-3.9399999999999977,3.784764
7164,2023-10-04,Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Envelopes,OFF-EN-10004773,200,250,8,0.0985,2023,10,4,225.375,1803.0,1600,203.0,177.59550000000002
7165,2022-05-27,Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Binders,OFF-BI-10004970,10,10,3,0.0591,2022,5,27,9.408999999999999,28.226999999999997,30,-1.7730000000000032,1.6682156999999997
7166,2023-12-25,First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,OFF-ST-10000604,60,70,2,0.0985,2023,12,25,63.105,126.21,120,6.209999999999994,12.431685
7167,2023-06-18,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003190,10,10,4,0.0788,2023,6,18,9.212,36.848,40,-3.152000000000001,2.9036223999999997
7168,2022-12-21,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,FUR-CH-10000155,630,720,3,0.0788,2022,12,21,663.264,1989.792,1890,99.79199999999992,156.79560959999998
7169,2023-04-09,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10003058,210,240,10,0.0985,2023,4,9,216.35999999999999,2163.6,2100,63.59999999999991,213.1146
7170,2023-04-28,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10004767,150,170,3,0.0985,2023,4,28,153.255,459.765,450,9.764999999999986,45.2868525
7171,2022-08-29,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10002372,120,150,2,0.0591,2022,8,29,141.135,282.27,240,42.26999999999998,16.682157
7172,2023-12-10,Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10000158,90,110,3,0.0788,2023,12,10,101.33200000000001,303.99600000000004,270,33.99600000000004,23.954884800000002
7173,2023-08-13,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10000158,110,140,5,0.0394,2023,8,13,134.484,672.4200000000001,550,122.42000000000007,26.493348
7174,2022-08-14,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Copiers,TEC-CO-10002313,1940,2400,5,0.0591,2022,8,14,2258.16,11290.8,9700,1590.7999999999993,667.2862799999999
7175,2023-06-09,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10002581,60,70,3,0.0985,2023,6,9,63.105,189.315,180,9.314999999999998,18.6475275
7176,2023-08-13,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10001205,80,90,8,0.0394,2023,8,13,86.45400000000001,691.6320000000001,640,51.63200000000006,27.2503008
7177,2022-08-01,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10000344,20,30,3,0.0788,2022,8,1,27.636,82.908,60,22.908,6.533150399999999
7178,2022-08-15,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10002897,0,0,2,0.0591,2022,8,15,0.0,0.0,0,0.0,0.0
7179,2022-04-12,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003694,10,10,3,0.0394,2022,4,12,9.606,28.817999999999998,30,-1.1820000000000022,1.1354292
7180,2022-03-30,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,TEC-PH-10001644,80,90,3,0.0394,2022,3,30,86.45400000000001,259.362,240,19.362000000000023,10.2188628
7181,2022-05-06,First Class,Corporate,United States,Athens,Georgia,30605,South,Office Supplies,Art,OFF-AR-10002399,10,10,3,0.0394,2022,5,6,9.606,28.817999999999998,30,-1.1820000000000022,1.1354292
7182,2023-06-05,Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10003063,30,40,2,0.0591,2023,6,5,37.635999999999996,75.27199999999999,60,15.271999999999991,4.4485752
7183,2022-07-17,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10002071,20,20,5,0.0788,2022,7,17,18.424,92.12,100,-7.8799999999999955,7.259056
7184,2022-03-29,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,FUR-CH-10004218,730,910,9,0.0985,2022,3,29,820.365,7383.285,6570,813.2849999999999,727.2535725
7185,2022-09-29,Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Supplies,OFF-SU-10000432,10,10,2,0.0591,2022,9,29,9.408999999999999,18.817999999999998,20,-1.1820000000000022,1.1121438
7186,2022-02-18,Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10003183,10,10,3,0.0985,2022,2,18,9.015,27.045,30,-2.9549999999999983,2.6639325000000005
